      Date    Data Minimum    10%    30%   Mean    70%    90% Maximum
2016-02-07  279.70  271.98 275.83 280.64 285.85 289.45 296.75  310.08
2016-02-08  279.79  271.77 275.60 280.14 285.56 289.43 297.42  309.44
2016-02-09  279.57  271.14 275.00 279.61 284.88 289.12 294.01  308.15
2016-02-10  279.51  270.94 275.09 279.66 284.93 288.17 294.87  308.16
2016-02-11  279.52  270.79 276.29 279.70 284.62 288.01 293.80  310.04
2016-02-12  279.17  271.70 275.52 279.41 284.46 287.53 293.51  309.92
2016-02-13  279.63  272.23 275.40 279.46 283.77 287.19 293.37  307.06
2016-02-14  280.03  271.99 275.19 279.68 283.66 287.83 293.38  307.38
2016-02-15  281.25  271.83 275.22 279.11 283.54 288.13 293.14  307.30
2016-02-16  282.21  271.12 274.97 277.73 283.38 288.78 293.13  310.60
2016-02-17  280.63  269.83 274.80 277.52 283.09 288.63 293.47  308.28
2016-02-18  281.28  271.04 273.15 277.19 282.96 287.66 293.85  306.81
2016-02-19  279.77  268.96 273.55 277.02 282.91 287.13 293.58  306.67
2016-02-20  277.64  268.50 273.27 277.58 282.62 286.90 293.41  307.60
2016-02-21  277.17  267.10 273.09 276.90 281.83 285.08 292.28  306.70
2016-02-22  277.05  267.73 273.71 276.70 282.24 285.32 293.69  304.97
2016-02-23  275.92  266.36 272.22 276.01 282.05 286.04 294.11  304.37
2016-02-24  276.01  269.22 271.87 276.51 282.34 286.14 293.52  304.54
2016-02-25  277.29  268.89 272.42 277.28 282.53 286.38 294.52  302.23
2016-02-26  277.08  268.29 271.73 277.52 282.60 287.16 295.02  301.90
2016-02-27  276.25  267.69 272.26 277.40 282.38 287.63 294.18  302.87
2016-02-28  274.99  267.04 272.29 276.28 282.43 287.32 292.95  303.24
2016-03-01  273.24  265.12 272.71 276.43 282.44 286.47 293.45  303.67
2016-03-02  274.62  265.47 272.85 276.49 282.12 285.86 292.35  305.69
2016-03-03  276.85  264.55 272.30 276.86 282.13 286.48 292.73  309.45
2016-03-04  277.66  263.74 271.35 277.40 282.35 285.96 292.86  307.91
2016-03-05  278.29  264.55 271.94 277.93 282.29 286.57 291.77  305.92
2016-03-06  278.40  265.10 271.97 278.84 283.14 287.91 293.70  308.20
2016-03-07  278.10  264.27 273.20 279.34 283.38 288.26 294.53  308.32
2016-03-08  277.65  266.02 273.73 279.98 283.26 287.42 292.25  305.87
2016-03-09  276.32  268.44 273.75 278.08 282.69 286.65 291.07  305.96
2016-03-10  275.73  267.79 273.16 277.59 282.39 286.16 291.95  307.46
2016-03-11  274.91  267.75 272.02 278.10 281.97 284.44 291.44  306.88
2016-03-12  276.04  267.60 271.07 277.60 281.82 284.86 290.90  304.38
2016-03-13  275.94  264.70 272.25 277.14 281.22 284.14 291.12  301.87
2016-03-14  275.20  264.68 271.69 277.46 280.73 284.08 291.17  298.89
2016-03-15  274.49  264.69 270.50 276.93 280.62 282.77 291.47  300.22
2016-03-16  273.60  264.87 271.61 275.86 280.37 283.22 290.55  300.52
2016-03-17  272.30  265.10 270.23 275.16 279.99 284.68 290.01  298.59
2016-03-18  268.30  264.79 268.20 274.89 279.99 285.65 290.16  299.01
2016-03-19  270.73  265.33 268.18 274.51 279.89 284.78 287.83  302.53
2016-03-20  269.08  262.94 268.61 275.05 279.79 284.43 288.01  305.24
2016-03-21  270.76  263.04 268.02 274.59 279.89 285.14 287.93  306.58
2016-03-22  269.83  266.10 269.80 274.63 280.38 285.44 288.32  306.28
2016-03-23  270.30  266.46 270.21 276.35 280.64 284.60 288.34  308.58
2016-03-24  270.44  266.65 270.38 274.95 280.30 283.42 289.75  307.60
2016-03-25  271.67  265.78 271.46 276.42 280.09 282.06 289.59  306.40
2016-03-26  273.30  264.39 269.66 274.32 279.58 281.32 289.62  304.34
2016-03-27  274.28  264.38 268.79 275.65 279.31 280.48 290.50  301.80
2016-03-28  275.59  265.50 269.11 275.59 279.12 280.65 290.69  299.39
2016-03-29  276.97  264.02 269.99 275.29 279.45 282.87 290.99  300.00
2016-03-30  275.45  263.12 269.56 275.00 279.17 281.35 291.13  299.50
2016-03-31  275.30  262.37 267.92 274.46 278.68 282.04 290.55  303.74
2016-04-01  275.15  261.13 268.38 274.36 278.76 282.26 288.13  300.84
2016-04-02  274.49  264.00 268.94 275.06 278.92 282.20 289.96  298.63
2016-04-03  273.29  264.73 268.79 273.65 278.62 281.55 290.08  296.72
2016-04-04  274.23  264.19 270.62 274.22 278.62 281.65 287.86  294.89
2016-04-05  273.52  266.84 269.61 274.44 278.48 281.54 289.18  294.40
2016-04-06  271.86  265.35 270.60 273.80 278.29 282.18 288.64  294.99
2016-04-07  270.77  266.35 270.61 275.29 278.25 280.13 288.97  296.21
2016-04-08  270.09  265.41 269.31 275.79 278.04 281.05 284.43  294.63
2016-04-09  270.90  266.01 269.13 273.22 277.59 281.42 284.52  293.39
2016-04-10  272.04  265.38 269.48 272.42 277.70 282.00 287.57  291.90
2016-04-11  275.77  264.82 268.19 274.17 278.52 282.77 287.33  295.08
2016-04-12  278.57  265.21 267.97 274.87 278.48 281.55 286.62  297.39
2016-04-13  280.86  264.10 266.99 273.82 277.34 281.31 286.76  295.15
2016-04-14  279.28  263.93 267.65 272.27 276.74 280.39 284.94  295.40
2016-04-15  275.51  263.32 267.86 273.86 276.93 280.72 285.97  292.83
2016-04-16  274.08  263.92 266.89 273.85 277.26 280.66 285.09  295.15
2016-04-17  273.29  265.32 267.64 273.22 277.64 283.19 285.44  291.87
2016-04-18  269.03  263.95 268.80 273.80 278.05 282.50 289.34  294.10
2016-04-19  269.75  261.03 269.32 272.86 278.02 282.20 289.75  304.39
2016-04-20  268.23  261.48 268.21 273.60 278.67 282.43 288.96  309.36
2016-04-21  267.14  262.83 269.90 273.99 279.08 282.34 289.58  313.52
2016-04-22  270.25  267.20 270.50 273.86 279.09 282.23 287.42  310.98
2016-04-23  271.64  266.66 270.65 273.42 279.05 282.25 289.16  307.72
2016-04-24  270.41  267.85 270.39 272.65 278.56 282.19 288.10  306.52
2016-04-25  269.04  260.19 269.02 273.01 278.39 283.92 289.30  303.59
2016-04-26  271.36  256.50 268.85 272.82 278.07 282.35 289.27  303.88
2016-04-27  276.34  261.62 268.56 274.50 277.88 280.01 287.79  297.71
2016-04-28  279.23  263.19 269.66 274.86 278.92 282.43 287.74  298.72
2016-04-29  279.92  263.07 269.69 276.64 279.48 283.87 288.01  301.78
2016-04-30  279.42  262.69 269.76 274.52 279.35 283.62 290.16  299.43
2016-05-01  275.91  262.38 270.87 274.80 279.39 284.18 288.69  298.72
2016-05-02  274.27  266.59 270.50 273.88 279.97 284.70 289.82  306.81
2016-05-03  273.14  262.44 269.34 273.45 279.43 284.34 289.48  310.35
2016-05-04  271.15  261.51 269.50 273.30 278.98 282.94 289.25  304.18
2016-05-05  270.55  259.45 270.40 275.96 279.08 282.49 289.75  300.35
2016-05-06  272.99  259.38 269.06 274.94 279.57 282.61 291.38  306.84
2016-05-07  275.62  263.46 269.31 275.62 280.21 283.62 292.09  303.86
2016-05-08  277.08  260.72 269.25 275.67 279.80 282.70 293.20  297.89
2016-05-09  278.02  260.87 272.09 275.22 280.12 281.61 295.52  297.88
2016-05-10  277.80  265.29 270.19 274.53 280.20 284.47 291.39  300.58
2016-05-11  279.40  266.92 268.88 275.95 279.93 283.36 291.45  300.36
2016-05-12  281.73  261.49 272.70 275.64 279.92 283.56 291.18  301.15
2016-05-13  281.29  265.89 271.90 276.60 280.42 282.90 292.53  303.47
2016-05-14  283.77  263.91 270.99 275.92 281.20 284.62 294.64  298.55
2016-05-15  289.35  261.70 271.35 276.94 281.71 286.72 292.79  300.18
2016-05-16  295.19  263.88 272.03 275.88 282.74 286.97 295.30  306.84
2016-05-17  300.10  267.89 272.18 278.09 284.01 286.87 299.22  307.94
2016-05-18  304.75  269.15 271.94 277.54 284.49 287.89 299.69  308.20
2016-05-19  303.43  269.80 271.24 278.83 284.31 286.79 299.45  311.62
2016-05-20  301.70  269.07 270.00 276.47 283.95 287.49 300.73  312.76
2016-05-21  305.30  266.92 270.67 274.03 283.82 288.06 300.30  310.59
2016-05-22  302.99  269.12 270.18 274.61 284.01 289.11 302.84  309.94
2016-05-23  296.12  265.35 271.04 274.57 283.63 287.82 303.03  309.97
2016-05-24  291.75  265.35 269.59 274.92 282.87 286.66 301.84  309.78
2016-05-25  287.48  263.87 269.10 276.07 282.80 287.77 302.29  308.98
2016-05-26  285.05  266.38 268.15 276.94 283.37 286.25 300.81  311.95
2016-05-27  285.20  267.35 269.97 277.65 284.03 286.92 303.41  312.99
2016-05-28  291.58  268.75 270.34 276.88 283.67 287.37 302.08  306.97
2016-05-29  289.63  268.35 269.10 276.06 283.47 288.37 300.51  307.97
2016-05-30 -9999.0  264.68 269.93 276.32 283.95 287.32 302.65  307.84
2016-05-31 -9999.0  264.39 271.13 276.51 284.62 288.79 302.53  306.42
2016-06-01 -9999.0  264.44 270.19 278.22 284.44 289.79 301.64  307.19
2016-06-02 -9999.0  264.94 269.21 280.11 284.90 291.17 301.12  310.50
2016-06-03 -9999.0  265.08 272.27 278.29 286.04 291.29 303.41  312.01
2016-06-04 -9999.0  265.05 272.82 279.75 287.16 292.05 306.14  317.74
2016-06-05 -9999.0  267.82 273.36 278.25 287.65 292.04 307.08  318.44
2016-06-06 -9999.0  264.91 271.90 279.26 287.67 293.03 305.38  327.22
2016-06-07 -9999.0  260.38 272.69 279.95 287.02 290.52 305.95  330.20
2016-06-08 -9999.0  261.30 271.43 278.98 286.86 289.69 306.00  332.33
2016-06-09 -9999.0  259.03 272.54 278.64 286.91 292.25 304.38  331.59
2016-06-10 -9999.0  258.54 268.80 278.15 285.81 289.92 302.88  334.76
2016-06-11 -9999.0  258.02 271.13 278.73 285.24 289.95 302.36  328.75
2016-06-12 -9999.0  256.19 270.49 279.56 285.07 290.92 301.12  326.87
2016-06-13  301.74  255.29 269.26 280.65 285.24 291.06 299.25  318.40
2016-06-14  300.08  254.11 271.00 277.97 285.38 291.32 298.63  318.00
2016-06-15  297.86  265.70 271.95 277.76 285.83 294.61 299.98  315.14
2016-06-16  296.98  264.04 271.70 278.36 285.74 294.04 300.56  313.21
2016-06-17  291.12  264.90 272.06 276.99 284.91 288.90 300.61  312.99
2016-06-18  289.99  261.79 271.59 278.32 285.69 290.50 301.95  315.48
2016-06-19  291.20  260.28 270.98 277.18 286.46 291.38 304.35  324.86
2016-06-20  292.92  257.64 269.77 278.45 286.61 288.89 304.27  327.14
2016-06-21  293.91  259.15 270.11 279.26 286.79 291.56 304.95  325.20
2016-06-22  288.34  260.69 269.95 279.61 286.37 291.06 305.33  325.96
2016-06-23  284.66  262.74 272.07 279.19 286.17 289.19 302.33  330.90
2016-06-24  287.34  263.00 271.38 277.86 285.97 290.81 303.45  328.27
2016-06-25  290.60  263.04 271.98 276.92 285.74 290.88 300.80  326.64
2016-06-26  294.25  264.21 271.39 276.55 285.71 290.61 303.84  318.78
2016-06-27  293.95  267.19 271.96 279.40 286.74 290.83 305.45  317.05
2016-06-28  293.19  268.41 271.80 280.86 286.96 291.81 303.77  314.90
2016-06-29  293.78  266.47 271.81 280.88 286.99 291.55 301.63  314.74
2016-06-30  293.76  265.18 273.07 281.08 287.39 292.70 301.84  316.85
2016-07-01  280.43  265.15 273.31 279.70 287.01 291.94 303.94  314.75
2016-07-02  282.11  262.45 273.48 279.35 287.29 294.57 303.10  315.60
2016-07-03  284.72  262.63 272.03 278.36 286.82 292.56 301.67  316.06
2016-07-04  283.05  265.03 272.49 279.23 286.83 292.52 302.01  316.59
2016-07-05  281.96  265.39 273.76 278.76 286.87 291.51 303.03  319.49
2016-07-06  281.23  264.49 272.32 279.83 287.01 292.45 305.06  316.73
2016-07-07  281.95  261.27 273.29 277.84 286.99 293.42 306.12  316.60
2016-07-08  283.73  260.70 274.66 279.05 286.74 291.24 305.13  315.56
2016-07-09  282.94  259.79 273.44 276.92 286.64 290.70 306.09  314.54
2016-07-10  280.64  259.66 271.95 277.20 285.84 291.61 303.81  317.92
2016-07-11  280.43  263.13 272.07 278.55 285.85 291.01 303.75  312.61
2016-07-12  276.35  263.97 269.45 276.40 284.82 291.59 302.22  310.41
2016-07-13  273.45  262.75 268.58 275.57 284.52 291.40 305.49  308.46
2016-07-14  272.26  256.86 268.30 275.77 283.99 289.95 304.74  310.36
2016-07-15  273.15  257.20 268.60 276.08 283.43 288.48 303.71  314.96
2016-07-16  271.76  255.28 268.78 274.06 284.21 289.43 303.35  333.25
2016-07-17  271.16  260.16 270.72 273.01 285.42 292.62 302.64  338.79
2016-07-18  271.89  258.91 269.85 276.14 285.97 290.72 303.17  340.41
2016-07-19  270.11  251.94 269.96 274.89 284.50 288.57 303.36  333.74
2016-07-20  275.40  249.72 270.37 275.22 284.06 286.88 304.52  324.86
2016-07-21  277.87  251.61 269.48 274.34 283.34 287.42 302.87  326.45
2016-07-22  278.27  245.59 266.53 272.08 282.46 288.28 300.85  333.09
2016-07-23  276.18  248.55 266.56 272.78 282.55 288.46 301.14  330.93
2016-07-24  271.76  245.41 266.81 271.24 280.91 286.14 299.98  329.10
2016-07-25  272.22  246.33 258.96 270.45 278.79 286.85 298.61  321.11
2016-07-26  271.31  246.23 261.44 269.53 277.84 285.54 296.81  316.24
2016-07-27  267.54  247.86 257.82 267.95 275.71 283.21 294.15  307.79
2016-07-28  267.51  244.37 256.23 265.61 273.71 279.39 292.12  308.69
2016-07-29  266.82  246.51 254.61 264.73 272.31 279.95 291.55  301.17
2016-07-30  271.82  243.28 255.24 262.74 272.62 279.31 293.63  303.70
2016-07-31  275.94  239.63 252.79 263.24 271.62 279.87 293.38  303.51
2016-08-01  279.68  240.86 250.07 263.25 271.68 280.08 295.21  302.03
2016-08-02  275.01  242.82 247.19 263.21 271.18 281.89 292.38  303.11
2016-08-03  272.42  239.38 243.96 259.06 269.44 276.86 294.24  311.03
2016-08-04  267.06  231.37 247.04 257.55 268.28 277.43 295.97  317.52
2016-08-05  263.95  225.40 246.76 256.71 267.15 276.52 294.52  309.60
2016-08-06  260.56  226.01 247.10 253.72 265.96 275.14 290.06  306.70
2016-08-07  257.68  223.61 244.70 253.72 264.21 273.26 292.21  301.57
2016-08-08  257.51  221.40 243.99 253.91 264.41 272.59 293.72  311.03
2016-08-09  257.78  226.13 244.09 252.43 263.97 272.90 296.22  309.58
2016-08-10  256.61  229.60 239.37 251.02 262.48 270.69 290.60  309.80
2016-08-11  252.71  225.44 235.46 247.72 259.74 270.68 283.93  296.74
2016-08-12  252.00  220.28 233.35 245.99 258.18 268.47 282.16  297.34
2016-08-13  248.69  216.63 231.46 245.92 257.05 266.75 283.74  298.31
2016-08-14  243.79  214.72 231.68 243.59 256.62 267.81 284.55  298.83
2016-08-15  238.31  216.82 228.38 242.41 255.16 266.53 285.19  291.85
2016-08-16  240.51  215.32 229.72 241.24 254.13 266.10 285.45  289.92
2016-08-17  240.30  213.74 227.02 241.43 252.97 264.33 284.56  292.87
2016-08-18  237.25  211.40 226.15 239.64 252.89 266.02 281.94  296.37
2016-08-19  237.62  210.78 227.83 237.95 252.22 260.70 284.47  298.23
2016-08-20  242.60  204.29 227.35 236.06 251.25 259.79 285.86  295.45
2016-08-21  245.45  204.59 219.73 234.28 249.95 261.69 283.69  295.85
2016-08-22  244.00  209.00 218.35 230.91 248.20 261.29 280.26  300.22
2016-08-23  245.52  211.34 219.00 228.24 246.87 259.02 278.06  297.65
2016-08-24  243.56  209.22 216.83 228.33 245.92 256.44 276.90  297.20
2016-08-25  240.26  205.06 216.36 226.74 243.97 251.98 273.77  299.37
2016-08-26  244.42  204.56 215.64 226.54 242.73 252.49 274.90  296.42
2016-08-27  246.17  207.68 213.14 225.03 241.74 249.11 274.00  297.33
2016-08-28  239.71  202.10 214.03 226.25 240.62 248.24 274.52  301.95
2016-08-29  241.34  196.49 211.04 227.22 239.32 243.87 274.91  301.41
2016-08-30  241.17  196.33 208.59 224.15 237.89 242.59 277.99  298.27
2016-08-31  235.85  194.31 207.78 220.05 237.17 244.87 276.34  294.60
2016-09-01  238.99  188.88 204.76 219.80 236.71 244.12 273.75  294.83
2016-09-02  242.13  184.65 203.16 220.80 234.91 242.40 271.87  289.74
2016-09-03  241.76  182.18 200.86 216.32 232.72 242.08 273.10  291.96
2016-09-04  237.15  178.22 202.38 213.89 231.41 240.93 274.88  292.65
2016-09-05  227.01  172.94 201.21 212.83 230.83 243.61 272.62  291.67
2016-09-06  223.23  169.75 198.67 208.62 229.54 244.44 271.80  287.86
2016-09-07  228.16  167.96 198.82 203.69 228.04 236.53 279.72  287.48
2016-09-08  242.87  169.47 196.02 207.10 226.67 242.80 269.13  292.23
2016-09-09  252.69  170.25 193.53 203.95 225.72 239.46 267.54  294.29
2016-09-10  250.68  173.44 191.75 201.58 225.08 235.20 270.03  290.77
2016-09-11  243.42  176.76 188.68 199.76 224.21 235.96 271.55  292.52
2016-09-12  228.27  176.96 186.39 199.22 224.02 237.31 266.51  296.29
2016-09-13  219.01  175.05 181.54 201.65 223.90 241.70 267.20  302.11
2016-09-14  215.79  171.22 179.93 204.26 223.44 241.72 266.27  305.81
2016-09-15  214.17  170.63 182.72 202.49 222.21 244.24 265.92  306.46
2016-09-16  221.34  166.54 180.02 203.13 220.60 237.95 262.54  311.58
2016-09-17  224.10  165.02 179.06 199.51 219.21 233.02 260.42  322.78
2016-09-18  215.26  168.61 173.82 189.52 217.34 230.89 258.72  322.58
2016-09-19  207.52  168.01 177.09 189.04 215.98 223.60 268.50  321.24
2016-09-20  205.06  166.96 178.50 188.70 215.72 222.39 277.60  326.42
2016-09-21  198.22  164.73 173.40 195.38 215.41 227.78 272.32  321.14
2016-09-22  206.39  156.95 173.67 194.21 215.43 230.35 281.74  310.74
2016-09-23  221.96  159.19 174.82 192.75 216.36 221.96 277.44  306.28
2016-09-24  229.88  160.20 171.58 190.29 216.32 229.88 273.87  321.66
2016-09-25  225.83  168.57 173.08 189.95 216.45 228.89 284.02  338.59
2016-09-26  220.59  167.95 175.14 189.09 218.15 228.04 283.50  351.22
2016-09-27  214.28  167.24 170.85 189.33 217.37 226.45 283.90  350.49
2016-09-28  205.57  165.84 173.29 188.91 217.87 228.76 286.07  348.04
2016-09-29  204.05  164.42 174.54 188.97 217.20 231.64 282.97  343.42
2016-09-30  199.01  159.97 175.86 185.03 215.64 225.03 279.72  335.47
2016-10-01  199.97  165.20 176.30 189.51 217.10 228.32 278.56  328.93
2016-10-02  206.49  165.08 175.10 192.96 220.46 237.71 279.89  322.55
2016-10-03  215.06  164.32 177.90 193.03 222.49 239.54 282.76  322.08
2016-10-04  219.47  162.94 178.37 192.18 223.75 238.15 284.83  326.08
2016-10-05  223.85  162.87 175.58 194.51 225.22 244.47 292.44  326.33
2016-10-06  233.48  163.20 176.21 196.51 224.36 240.80 283.87  308.76
2016-10-07  230.30  162.39 176.23 198.33 228.35 246.69 296.37  328.18
2016-10-08  226.86  161.42 183.74 202.81 229.80 246.39 293.09  330.30
2016-10-09  218.20  159.25 186.95 203.26 232.48 256.08 292.11  324.74
2016-10-10  206.24  160.97 186.61 207.70 235.16 255.05 299.39  330.69
2016-10-11  206.36  165.31 187.06 207.81 236.50 261.70 296.85  327.29
2016-10-12  215.83  168.49 188.72 212.13 237.75 267.41 291.62  329.73
2016-10-13  222.61  169.04 190.90 212.81 239.23 269.80 293.22  340.65
2016-10-14  235.12  168.77 188.64 218.32 241.66 264.00 294.16  347.22
2016-10-15  250.12  169.41 186.93 220.15 243.65 264.63 296.07  353.03
2016-10-16  257.22  169.62 195.52 223.50 244.75 266.01 295.36  355.32
2016-10-17  262.41  170.11 200.22 225.58 246.08 262.95 295.56  360.30
2016-10-18  269.32  169.00 203.28 224.96 248.06 269.55 297.34  358.93
2016-10-19  270.11  170.58 202.97 217.13 247.79 268.49 301.09  357.98
2016-10-20  270.01  168.54 199.00 216.54 248.26 267.50 300.68  361.45
2016-10-21  265.73  169.30 201.61 222.76 250.10 269.34 303.94  367.96
2016-10-22  254.71  172.53 203.90 226.61 252.23 273.03 305.33  378.14
2016-10-23  248.14  176.34 206.89 232.51 253.55 270.04 307.05  379.17
2016-10-24  257.80  176.77 204.25 235.45 252.80 268.33 300.97  373.94
2016-10-25  261.77  176.54 199.16 232.33 251.77 266.93 300.95  363.20
2016-10-26  258.58  178.14 198.91 230.61 251.64 272.83 297.60  357.56
2016-10-27  260.75  179.77 195.81 232.99 252.00 271.43 297.85  354.72
2016-10-28  267.16  183.97 197.09 234.42 254.66 278.12 300.76  354.69
2016-10-29  269.24  185.01 206.51 233.23 257.34 285.84 303.01  357.63
2016-10-30  259.18  183.99 205.19 232.02 259.03 287.04 303.98  354.04
2016-10-31  247.28  185.06 203.50 231.91 259.90 288.69 312.05  359.53
2016-11-01  253.88  187.81 213.42 232.43 262.66 291.92 318.86  359.87
2016-11-02  263.70  195.44 212.33 236.35 264.82 292.53 323.55  357.75
2016-11-03  270.21  196.28 205.53 235.43 265.26 292.64 324.83  356.33
2016-11-04  272.92  203.25 207.59 236.32 266.03 294.53 322.42  350.41
2016-11-05  271.90  197.80 211.71 234.31 267.02 301.05 329.90  342.86
2016-11-06  278.40  196.60 213.45 233.72 268.51 302.56 329.09  341.97
2016-11-07  285.60  195.55 218.60 234.85 270.75 303.48 331.04  344.95
2016-11-08  290.54  208.24 221.29 237.01 272.90 298.76 330.02  351.97
2016-11-09  288.05  210.29 222.66 242.98 275.08 304.98 333.75  353.89
2016-11-10  290.52  214.28 220.91 242.14 276.52 299.60 337.39  356.22
2016-11-11  301.21  209.57 227.07 244.81 278.61 310.14 337.80  359.50
2016-11-12  307.38  207.94 224.21 245.18 280.56 316.07 335.24  364.73
2016-11-13  309.27  203.06 221.52 247.91 281.34 314.11 336.66  368.38
2016-11-14  307.87  202.19 223.35 251.53 282.73 310.38 345.87  371.48
2016-11-15  305.65  204.41 220.97 256.88 284.42 311.32 347.85  373.40
2016-11-16  306.09  209.87 219.55 258.56 286.57 317.92 346.35  374.51
2016-11-17  309.30  208.72 226.73 260.82 288.54 319.31 346.33  375.73
2016-11-18  310.28  202.11 230.39 259.65 290.12 317.94 348.28  374.15
2016-11-19  315.70  206.42 238.93 258.04 289.88 320.89 351.80  370.31
2016-11-20  321.21  209.09 236.01 255.79 290.24 320.41 352.88  367.71
2016-11-21  326.23  209.27 238.36 258.24 290.89 323.34 348.09  373.21
2016-11-22  329.74  214.72 235.00 264.18 292.24 321.71 351.62  373.03
2016-11-23  334.14  220.43 236.81 268.20 293.55 321.25 351.36  375.63
2016-11-24  338.58  214.80 240.16 272.59 295.23 317.71 351.30  377.01
2016-11-25  341.07  210.09 238.02 274.18 296.46 317.39 351.29  377.08
2016-11-26  340.80  214.57 239.97 277.91 298.01 317.14 351.07  379.48
2016-11-27  336.79  218.36 246.72 280.43 298.55 319.79 351.83  381.37
2016-11-28  332.90  223.57 246.17 281.61 299.19 322.65 352.52  380.91
2016-11-29  330.49  230.03 244.66 281.21 299.61 320.69 351.59  376.16
2016-11-30  329.02  237.13 242.15 280.85 299.46 320.67 349.63  372.44
2016-12-01  327.54  233.24 245.55 278.08 298.13 322.39 345.92  368.82
2016-12-02  326.44  230.49 249.43 279.40 298.42 319.59 342.65  367.09
2016-12-03  324.60  227.01 253.65 277.69 299.34 319.65 339.26  365.61
2016-12-04  322.65  223.65 255.89 278.62 300.45 321.89 338.29  363.44
2016-12-05  320.19  227.69 264.58 282.13 302.41 320.34 340.07  360.87
2016-12-06  317.06  234.13 266.11 288.29 303.67 320.59 340.45  360.36
2016-12-07  314.74  242.59 268.21 289.40 304.47 320.63 340.86  358.17
2016-12-08  313.11  247.93 269.58 289.87 305.07 320.76 341.21  356.16
2016-12-09  311.58  249.96 272.05 293.68 305.43 318.18 340.81  353.94
2016-12-10  312.06  255.46 271.33 292.35 305.04 317.49 339.21  353.17
2016-12-11  311.73  257.41 270.14 293.26 304.43 315.75 336.13  352.92
2016-12-12  309.99  256.19 271.56 292.69 304.13 314.86 333.17  351.73
2016-12-13  309.69  254.28 274.39 293.70 304.63 313.80 331.62  350.63
2016-12-14  309.74  252.50 275.89 294.51 304.43 313.48 331.74  347.00
2016-12-15  309.38  255.36 277.35 294.71 304.28 314.24 331.63  346.34
2016-12-16  308.63  256.95 277.01 293.98 304.36 314.87 332.44  345.87
2016-12-17  308.62  256.89 276.08 294.26 304.11 313.58 330.45  342.84
2016-12-18  308.19  260.40 278.04 294.20 304.14 312.19 329.39  342.45
2016-12-19  306.77  259.68 283.15 293.71 304.29 311.17 327.36  341.19
2016-12-20  306.14  254.71 284.59 295.02 303.90 309.02 325.94  338.12
2016-12-21  305.67  255.33 282.58 294.89 303.62 309.03 324.60  339.28
2016-12-22  304.55  257.98 283.02 294.92 303.32 308.78 324.19  339.01
